,sentiment,title,review,sentiment_label,review_clean
1787,4.0,Good for those who want to maintain the same tension for awhile or adjust individual finger tension; but tension is not marked,"I had carpal tunnel surgery on both hands a couple of years ago. As a result of the surgery, I had no strength in my hands. In order to build strength, I purchased some of the same tools the therapist had in her office in addition to other tools that serve the same purpose. I also continually look for new exercisers such as this to see how they stack up against what I have.<br /><br />The CanDo GripMasters are my first choice over this exerciser; however, this is a close second. First, I like the silicone base which makes it easy on the palm of my hand. Second, the tension available is from 5 to 9 pounds. The negative is that I only know the tension because of the marking on the packaging. There's no way to tell the tension on the unit itself. However, once I know that it extends from 5 to 9 pounds, I can count the tension based on the linear marks the wheel touches as I rotate the tightener for each finger in 1/2 pound increments. This is a big hate for me. They need to mark from 5 to 9 pounds on the unit itself and not just the packaging. If I were cycling through a workout of various tensions, I would not like this unit as I have to adjust the tension four times for each  pressure increase of a 1/2 pound. Someone who had carpal tunnel may get trigger finger (like I did) and having to make adjustments repeatedly is bad for those fingers. Nevertheless, if I wanted all the tensions in one unit and did not intend to graduate in strength until I have am successful at the lower tensions, then this unit would be perfect.  Also, if I wanted each finger to have a different tension, this provides the ability to set that.<br /><br />In case anyone is interested, below are the strengtheners I already have. The first one is very light and only needed if one doesn't have any strength in their hands like me. If there is some strength, then I recommend the 3, 5, 7, & 9 pounds only.<br /><br />[[ASIN:B00HB7V6JY CanDo GripMaster Hand Exerciser, Yellow, X-Light Tension (1.5 lbs per finger]]<br />[[ASIN:B00HB7V6GC CanDo GripMaster Hand Exerciser, Red, Light Tension (3 lbs per finger)]]<br />[[ASIN:B00HB7V6KS CanDo GripMaster Hand Exerciser, Green, Medium Tension (5 lbs per finger)]]<br />[[ASIN:B00HB7V6JO CanDo GripMaster Hand Exerciser, Blue, Heavy Tension (7 lbs per finger)]]<br />[[ASIN:B00HB7V6HG CanDo GripMaster Hand Exerciser, Black, X-Heavy Tension (9 lbs per finger]]<br />[[ASIN:B000UMHUSI PRO Hand and Finger Exerciser, Extra-Heavy Tension (11 lbs per finger)]] - TERRIBLE GRIP, NOT RECOMMENDED<br />[[ASIN:B00KH3L7KC PRO Hand and Finger Exerciser, XX-Heavy Tension (13 lbs per finger)]] - TERRIBLE GRIP, NOT RECOMMENDED<br />[[ASIN:B01N02D3IV Flanger FA-10P Tension Adjustable Hand Exerciser for Beginner Guitar, Piano and Patient]] - TERRIBLE; doesn't adjust well, difficult to use, etc.<br />[[ASIN:B01NBY83AE Gaiam Restore Easy Adjust Hand Grip]] - okay but can't tell the tension<br />[[ASIN:B077V7HPLD FILA Accessories 2 Pack Hand Grips]] - fixed tension but love this for strengthening hands and not fingers",0,"['hand', 'couple', 'year', 'ago', 'result', 'strength', 'hand', 'order', 'build', 'strength', 'purchased', 'tool', 'addition', 'tool', 'purpose', 'also', 'look', 'new', 'exerciser', 'see', 'first', 'choice', 'exerciser', 'however', 'close', 'second', 'first', 'like', 'silicone', 'base', 'make', 'easy', 'hand', 'second', 'tension', 'available', 'pound', 'know', 'tension', 'way', 'tell', 'tension', 'unit', 'however', 'know', 'pound', 'tension', 'based', 'mark', 'wheel', 'touch', 'finger', 'pound', 'big', 'need', 'mark', 'pound', 'unit', 'workout', 'various', 'tension', 'like', 'unit', 'adjust', 'tension', 'four', 'time', 'pressure', 'pound', 'someone', 'may', 'get', 'finger', 'like', 'make', 'adjustment', 'bad', 'finger', 'wanted', 'tension', 'one', 'unit', 'strength', 'lower', 'tension', 'unit', 'perfect', 'also', 'wanted', 'finger', 'different', 'tension', 'provides', 'ability', 'set', 'case', 'anyone', 'already', 'first', 'one', 'light', 'needed', 'one', 'doe', 'strength', 'hand', 'like', 'strength', 'recommend', 'pound', 'asin', 'hand', 'exerciser', 'yellow', 'light', 'tension', 'per', 'finger', 'asin', 'hand', 'exerciser', 'red', 'light', 'tension', 'per', 'finger', 'asin', 'hand', 'exerciser', 'green', 'medium', 'tension', 'per', 'finger', 'asin', 'hand', 'exerciser', 'blue', 'heavy', 'tension', 'per', 'finger', 'asin', 'hand', 'exerciser', 'black', 'heavy', 'tension', 'per', 'finger', 'asin', 'pro', 'hand', 'finger', 'exerciser', 'extra', 'heavy', 'tension', 'per', 'finger', 'terrible', 'grip', 'recommended', 'asin', 'pro', 'hand', 'finger', 'exerciser', 'heavy', 'tension', 'per', 'finger', 'terrible', 'grip', 'recommended', 'asin', 'tension', 'adjustable', 'hand', 'exerciser', 'beginner', 'terrible', 'doe', 'adjust', 'well', 'difficult', 'use', 'etc', 'asin', 'easy', 'adjust', 'hand', 'grip', 'okay', 'tell', 'tension', 'asin', 'pack', 'hand', 'grip', 'fixed', 'tension', 'love', 'hand', 'finger']"
1788,5.0,Serves the purpose for gentle muscle development.,Good for the price.,0,"['good', 'price']"
1789,5.0,They work as good as old ones did when they were new,They work as  good as old ones did when they were new.,0,"['work', 'good', 'old', 'one', 'new']"
1790,1.0,Dead on Arrival,"This was pretty easy to install, but would not pair with any of my Apple products via bluetooth (wouldn't show up in the Bluetooth settings or via Rouvy).  I changed the battery, and that made no difference.  Just a dud, I guess.  It's going back!",1,"['pretty', 'easy', 'install', 'pair', 'product', 'show', 'setting', 'battery', 'made', 'difference', 'guess', 'going', 'back']"
1791,5.0,seems awesome. I wish it didn't look like a seal ...,seems awesome.  I wish it didn't look like a seal since I get scared of shark attacks but it's exactly how represented.,0,"['seems', 'awesome', 'wish', 'look', 'like', 'seal', 'since', 'get', 'exactly']"
1792,5.0,"Bargain price, good quality",These blocks work well & at a great price.,0,"['block', 'work', 'well', 'great', 'price']"
1793,4.0,I Like It,I really like the seat and use it for going to festivals and need to sit down in order to rest. The only bad thing is it sits a little too low and need someone to help me up. Other than that I still like the seat. It is comfy and good for your behind. Oh yea it’s light to carry and easy to store.,0,"['really', 'like', 'seat', 'use', 'going', 'need', 'sit', 'order', 'rest', 'bad', 'thing', 'little', 'low', 'need', 'someone', 'help', 'still', 'like', 'seat', 'comfy', 'good', 'behind', 'light', 'carry', 'easy', 'store']"
1794,5.0,"Easy to use, works well.","Five stars for a product that works well and does what it advertises. First set up was so easy. One thing that's great is that there are various mounting options, so you can choose the one that works the best for you. You can even attach it to your shoe, which was great. It is small and inconspicuous, which is nice, and makes it less likely someone will try to grab it.<br /><br />It was easy to get it connected and start working and it worked just fine. I find this a useful way to monitor your biking performance and see how you improve over time. No, it doesn't quite have all the different features some similar products have, but it doesn't say it does. I was happy with it and would recommend it.",0,"['five', 'star', 'product', 'work', 'well', 'doe', 'first', 'set', 'easy', 'one', 'thing', 'great', 'various', 'option', 'one', 'work', 'best', 'even', 'attach', 'shoe', 'great', 'small', 'nice', 'make', 'less', 'likely', 'someone', 'try', 'easy', 'get', 'start', 'working', 'worked', 'fine', 'find', 'useful', 'way', 'monitor', 'see', 'time', 'doe', 'quite', 'different', 'feature', 'similar', 'product', 'doe', 'say', 'doe', 'happy', 'recommend']"
1795,5.0,tees,good value,0,"['good', 'value']"
1796,4.0,Shorty: For those with friends in Small places,"Shorty: For those with friends in Small places - this 48"" stick is weighted and feels good.  We have a 36"", 42"" and 48"" all good to get the job done.",0,"['friend', 'small', 'place', 'stick', 'feel', 'good', 'good', 'get', 'job', 'done']"
1797,5.0,IF YOUR DOG HAS LONG FUR THIS IS NOT THE ONE YOU WANT!,"Well made, cute. Now that he has long hair, it's REALLY difficult to find the connector. His fur easily gets STUCK in the connector and we have to do it again. Definitely can't do it while he's on the floor... takes a while to get it just right. Have a furry pup? Look elsewhere.",0,"['well', 'made', 'cute', 'long', 'hair', 'really', 'difficult', 'find', 'easily', 'get', 'stuck', 'definitely', 'floor', 'take', 'get', 'right', 'look']"
1798,2.0,Logo started coming off immediately,Very disappointed in the logo coming off before it even was used a second time,1,"['disappointed', 'logo', 'coming', 'even', 'used', 'second', 'time']"
1799,5.0,Starter board,Good starter board for grandson,0,"['good', 'board', 'grandson']"
1800,5.0,Awesome jump rope,I had to buy another one for my husband. Works great ❗,0,"['buy', 'another', 'one', 'husband', 'work', 'great']"
1801,5.0,best anti chafing gel there is.,Best anti chafing gel there is,0,['best']
1802,4.0,Good enough,"Good enough. The snorkel is great. The flippers cause blisters but we expect that. The mask is fine but lots of needless borders block views, I believe. I get slightly less obstructed views from my speedo goggles. But mask is needed to hold the snorkel. Good quality otherwise. Just limited view. Also fogs up every minute or so. We rinse it every minute or 2.",0,"['good', 'enough', 'great', 'cause', 'expect', 'mask', 'fine', 'lot', 'block', 'believe', 'get', 'slightly', 'less', 'goggles', 'mask', 'needed', 'hold', 'good', 'quality', 'otherwise', 'also', 'every', 'minute', 'every', 'minute']"
1803,3.0,Three Stars,It was okay. No big improvement,1,"['okay', 'big']"
1804,5.0,Great set,They liked this archery set. It was fun. It would be good for a party.<br />We really like things to keep the kids active. I would much prefer them doing something than watching something. It is great because it is like a game for them but then they are being physically active.<br /><br />The quality was good. It worked as it was supposed to. It wasn’t too hard to set up.<br /><br />This is a great activity for a day when you don’t know what else to do or you want your child to burn off some energy. It is a good way to keep a child busy.<br /><br />The children really liked it.<br /><br />I feel like this is good for child development. It kept my children's interest. It would also make a nice gift.<br /><br />I would recommend it.,0,"['liked', 'set', 'fun', 'good', 'really', 'like', 'thing', 'keep', 'kid', 'active', 'much', 'prefer', 'something', 'watching', 'something', 'great', 'like', 'game', 'active', 'quality', 'good', 'worked', 'supposed', 'wasn', 'hard', 'set', 'great', 'activity', 'day', 'know', 'else', 'want', 'child', 'burn', 'good', 'way', 'keep', 'child', 'child', 'really', 'liked', 'feel', 'like', 'good', 'child', 'kept', 'child', 'also', 'make', 'nice', 'gift', 'recommend']"
1805,4.0,Good product,They could be easier to use and could be more comfortable but they served their purpose.,0,"['easier', 'use', 'comfortable', 'purpose']"
1806,4.0,"This hat is for small heads only, so it fits me perfectly","This review is for the denim blue hat.<br /><br />I like that this hat is foldable and comes with a thin cinch pouch. The denim is malleable so that I can wear the rim up on the sides or out. There is a tie around the rim to cinch the hat tighter. However, I have a small head (around 7-1/8) and this fits me perfectly. I feel it would be too tight if my head were bigger.<br /><br />It comes with a drawstring for the chin. It was difficult to get the hooks into the tiny loops in either side of the temple but I eventually managed.<br /><br />Overall, this is perfect for summer.",0,"['review', 'blue', 'hat', 'like', 'hat', 'come', 'thin', 'pouch', 'wear', 'side', 'tie', 'around', 'hat', 'however', 'small', 'head', 'around', 'fit', 'perfectly', 'feel', 'tight', 'head', 'bigger', 'come', 'difficult', 'get', 'hook', 'tiny', 'loop', 'either', 'side', 'overall', 'perfect', 'summer']"
